'BU_CODE';'V01_Strategievariant'
'BU01770003';
'BU01770004';
'BU01770005';
'BU01770006';
'BU01770007';
'BU01770008';
'BU01770100';
'BU01770101';
'BU01770102';
'BU01770103';
'BU01770104';
'BU01770105';
'BU01770106';
'BU01770107';
'BU01770109';
'BU01770200';
'BU01770209';
'BU01770300';
'BU01770308';
'BU01770309';
'BU01770400';
'BU01770407';
'BU01770408';
'BU01770409';
'BU01770500';
'BU01770507';
'BU01770508';
'BU01770509';
'BU01770600';
'BU01770609';
'BU01770800';
'BU01770801';
'BU01770802';
'BU01770803';
'BU01770806';
'BU01770807';
'BU01770808';
'BU01770809';
'BU01770900';
'BU01770909';
'BU01771000';
'BU01771008';
'BU01771009';
'BU01800000';
'BU01800001';
'BU01800002';
'BU01800003';
'BU01800004';
'BU01800005';
'BU01800006';
'BU01800007';
'BU01800100';
'BU01800101';
'BU01800102';
'BU01800206';
'BU01800207';
'BU01800208';
'BU01800209';
'BU01800305';
'BU01800306';
'BU01800307';
'BU01800308';
'BU01800309';
'BU01800400';
'BU01800409';
'BU01800509';
'BU01800609';
'BU01800709';
'BU01830000';
'BU01830008';
'BU01830009';
'BU01830100';
'BU01830109';
'BU01830200';
'BU01830201';
'BU01830209';
'BU01830300';
'BU01830309';
'BU01830400';
'BU01830409';
'BU01830500';
'BU01830507';
'BU01830508';
'BU01830509';
'BU01830600';
'BU01830608';
'BU01830609';
'BU01830700';
'BU01830709';
'BU01840000';
'BU01840002';
'BU01840003';
'BU01840004';
'BU01840006';
'BU01840007';
'BU01840008';
'BU01840009';
'BU01840010';
'BU01840011';
'BU01840015';
'BU01890000';
'BU01890001';
'BU01890002';
'BU01890003';
'BU01890004';
'BU01890005';
'BU01890006';
'BU01890007';
'BU01890008';
'BU01890105';
'BU01890106';
'BU01890107';
'BU01890108';
'BU01890109';
'BU01890200';
'BU01890209';
'BU01890300';
'BU01890301';
'BU01890302';
'BU01890303';
'BU01890405';
'BU01890406';
'BU01890407';
'BU01890408';
'BU01890409';
'BU01890507';
'BU01890508';
'BU01890509';
'BU01931000';
'BU01931010';
'BU01931020';
'BU01931100';
'BU01931110';
'BU01931120';
'BU01931130';
'BU01931140';
'BU01931150';
'BU01931160';
'BU01931170';
'BU01931180';
'BU01931200';
'BU01931210';
'BU01931300';
'BU01931310';
'BU01931320';
'BU01931330';
'BU01931340';
'BU01931350';
'BU01931360';
'BU01931400';
'BU01931410';
'BU01932000';
'BU01932010';
'BU01932020';
'BU01932100';
'BU01932110';
'BU01932120';
'BU01932130';
'BU01932140';
'BU01932200';
'BU01932210';
'BU01932220';
'BU01932230';
'BU01932240';
'BU01932250';
'BU01932260';
'BU01932270';
'BU01932280';
'BU01933000';
'BU01933010';
'BU01933020';
'BU01933030';
'BU01933100';
'BU01933110';
'BU01933120';
'BU01933130';
'BU01933200';
'BU01933210';
'BU01933220';
'BU01934000';
'BU01934010';
'BU01934020';
'BU01934030';
'BU01934040';
'BU01934050';
'BU01934100';
'BU01934110';
'BU01934120';
'BU01935000';
'BU01935010';
'BU01935020';
'BU01935030';
'BU01935040';
'BU01935050';
'BU01935060';
'BU01935070';
'BU01935080';
'BU01935100';
'BU01935110';
'BU01935120';
'BU01935130';
'BU01935140';
'BU01935150';
'BU01935160';
'BU01935200';
'BU01935210';
'BU01970101';
'BU01970102';
'BU01970103';
'BU01970104';
'BU01970105';
'BU01970106';
'BU01970107';
'BU01970108';
'BU01970109';
'BU01970110';
'BU01970111';
'BU01970112';
'BU01970201';
'BU01970202';
'BU01970203';
'BU01970204';
'BU01970301';
'BU01970302';
'BU01970303';
'BU01970304';
'BU01970305';
'BU01970306';
'BU01970307';
'BU01970400';
'BU01970401';
'BU01970402';
'BU01970403';
'BU01970408';
'BU01970409';
'BU02000101';
'BU02000102';
'BU02000201';
'BU02000202';
'BU02000203';
'BU02000204';
'BU02000205';
'BU02000206';
'BU02000207';
'BU02000301';
'BU02000302';
'BU02000303';
'BU02000304';
'BU02000305';
'BU02000306';
'BU02000307';
'BU02000308';
'BU02000309';
'BU02000310';
'BU02000311';
'BU02000401';
'BU02000402';
'BU02000403';
'BU02000404';
'BU02000405';
'BU02000406';
'BU02000407';
'BU02000408';
'BU02000409';
'BU02000501';
'BU02000502';
'BU02000503';
'BU02000504';
'BU02000505';
'BU02000506';
'BU02000507';
'BU02000508';
'BU02000601';
'BU02000602';
'BU02000603';
'BU02000604';
'BU02000605';
'BU02000606';
'BU02000607';
'BU02000608';
'BU02000701';
'BU02000702';
'BU02000703';
'BU02000704';
'BU02000705';
'BU02000706';
'BU02000707';
'BU02000708';
'BU02000709';
'BU02000801';
'BU02000802';
'BU02000803';
'BU02000804';
'BU02000805';
'BU02000806';
'BU02000807';
'BU02000808';
'BU02000809';
'BU02001001';
'BU02001002';
'BU02001003';
'BU02001004';
'BU02001101';
'BU02001102';
'BU02001103';
'BU02001104';
'BU02001201';
'BU02001202';
'BU02001203';
'BU02001204';
'BU02001301';
'BU02001302';
'BU02001303';
'BU02001401';
'BU02001402';
'BU02001403';
'BU02001404';
'BU02001501';
'BU02001502';
'BU02001503';
'BU02001601';
'BU02001602';
'BU02001603';
'BU02001604';
'BU02001701';
'BU02001702';
'BU02001703';
'BU02001704';
'BU02001705';
'BU02001706';
'BU02020100';
'BU02020101';
'BU02020102';
'BU02020103';
'BU02020104';
'BU02020170';
'BU02020210';
'BU02020211';
'BU02020212';
'BU02020314';
'BU02020320';
'BU02020321';
'BU02020322';
'BU02020338';
'BU02020339';
'BU02020423';
'BU02020424';
'BU02020425';
'BU02020526';
'BU02020527';
'BU02020528';
'BU02020529';
'BU02020630';
'BU02020631';
'BU02020650';
'BU02020732';
'BU02020733';
'BU02020734';
'BU02020735';
'BU02020840';
'BU02020841';
'BU02020842';
'BU02020843';
'BU02020844';
'BU02020845';
'BU02020951';
'BU02020952';
'BU02021053';
'BU02021154';
'BU02021155';
'BU02021159';
'BU02021260';
'BU02021261';
'BU02021262';
'BU02021263';
'BU02021264';
'BU02021269';
'BU02021365';
'BU02021366';
'BU02021367';
'BU02021368';
'BU02021471';
'BU02021473';
'BU02021474';
'BU02021572';
'BU02021579';
'BU02021681';
'BU02021682';
'BU02021780';
'BU02021783';
'BU02021798';
'BU02021815';
'BU02021884';
'BU02021885';
'BU02021886';
'BU02021887';
'BU02021888';
'BU02021989';
'BU02021990';
'BU02021993';
'BU02022092';
'BU02022191';
'BU02022194';
'BU02022197';
'BU02022295';
'BU02022296';
'BU02022316';
'BU02022317';
'BU02022318';
'BU02022319';
'BU02022447';
'BU02022448';
'BU02022449';
'BU02035400';
'BU02035401';
'BU02035402';
'BU02035403';
'BU02035404';
'BU02035405';
'BU02035406';
'BU02035407';
'BU02035408';
'BU02035409';
'BU02035410';
'BU02035411';
'BU02035412';
'BU02035413';
'BU02035414';
'BU02035415';
'BU02035425';
'BU02035426';
'BU02035530';
'BU02035531';
'BU02035532';
'BU02035533';
'BU02035534';
'BU02035535';
'BU02035536';
'BU02035537';
'BU02035538';
'BU02035539';
'BU02035540';
'BU02035541';
'BU02035650';
'BU02035651';
'BU02035652';
'BU02035780';
'BU02035781';
'BU02035875';
'BU02035876';
'BU02035877';
'BU02035960';
'BU02035961';
'BU02036070';
'BU02036071';
'BU02036190';
'BU02036191';
'BU02036265';
'BU02036266';
'BU02036395';
'BU02090100';
'BU02090101';
'BU02090110';
'BU02090111';
'BU02090112';
'BU02090113';
'BU02090114';
'BU02090121';
'BU02090122';
'BU02090123';
'BU02090124';
'BU02090125';
'BU02090126';
'BU02090131';
'BU02090141';
'BU02090142';
'BU02090143';
'BU02090144';
'BU02090145';
'BU02090146';
'BU02090147';
'BU02090151';
'BU02090152';
'BU02090153';
'BU02090154';
'BU02090161';
'BU02090202';
'BU02090203';
'BU02090204';
'BU02090271';
'BU02090272';
'BU02090273';
'BU02090274';
'BU02090275';
'BU02090276';
'BU02090305';
'BU02090306';
'BU02090381';
'BU02090382';
'BU02090383';
'BU02090407';
'BU02090408';
'BU02090409';
'BU02090491';
'BU02130100';
'BU02130101';
'BU02130102';
'BU02130200';
'BU02130300';
'BU02130301';
'BU02130302';
'BU02130303';
'BU02130304';
'BU02130305';
'BU02130306';
'BU02130307';
'BU02130308';
'BU02130309';
'BU02130310';
'BU02130311';
'BU02130312';
'BU02130313';
'BU02130314';
'BU02130315';
'BU02130316';
'BU02130317';
'BU02130400';
'BU02130401';
'BU02130402';
'BU02130500';
'BU02130501';
'BU02130502';
'BU02130600';
'BU02130601';
'BU02130602';
'BU02130603';
'BU02130604';
'BU02130605';
'BU02130606';
'BU02130607';
'BU02130608';
'BU02130609';
'BU02130610';
'BU02140000';
'BU02140001';
'BU02140002';
'BU02140003';
'BU02140004';
'BU02140006';
'BU02140007';
'BU02140008';
'BU02140009';
'BU02140100';
'BU02140101';
'BU02140109';
'BU02140200';
'BU02140201';
'BU02140202';
'BU02140206';
'BU02140207';
'BU02140208';
'BU02140209';
'BU02140300';
'BU02140301';
'BU02140305';
'BU02140306';
'BU02140307';
'BU02140308';
'BU02140400';
'BU02140402';
'BU02140408';
'BU02140409';
'BU02140500';
'BU02140501';
'BU02140502';
'BU02140503';
'BU02140507';
'BU02140508';
'BU02140509';
'BU02140600';
'BU02140608';
'BU02140609';
'BU02160000';
'BU02160001';
'BU02160002';
'BU02160003';
'BU02160004';
'BU02160005';
'BU02160008';
'BU02160009';
'BU02210100';
'BU02210101';
'BU02210102';
'BU02210103';
'BU02210104';
'BU02210105';
'BU02210106';
'BU02210107';
'BU02210108';
'BU02210109';
'BU02210110';
'BU02220101';
'BU02220102';
'BU02220103';
'BU02220104';
'BU02220105';
'BU02220106';
'BU02220201';
'BU02220202';
'BU02220203';
'BU02220204';
'BU02220205';
'BU02220206';
'BU02220207';
'BU02220208';
'BU02220301';
'BU02220302';
'BU02220303';
'BU02220401';
'BU02220402';
'BU02220403';
'BU02220404';
'BU02220405';
'BU02220406';
'BU02220407';
'BU02220408';
'BU02220501';
'BU02220502';
'BU02220503';
'BU02220504';
'BU02220601';
'BU02220602';
'BU02220603';
'BU02220604';
'BU02220605';
'BU02220606';
'BU02220607';
'BU02220608';
'BU02220609';
'BU02220701';
'BU02220702';
'BU02220703';
'BU02220704';
'BU02220705';
'BU02220706';
'BU02220707';
'BU02220708';
'BU02220709';
'BU02220710';
'BU02220711';
'BU02220712';
'BU02220713';
'BU02220801';
'BU02220802';
'BU02220803';
'BU02220804';
'BU02220901';
'BU02220902';
'BU02220903';
'BU02220904';
'BU02220905';
'BU02220906';
'BU02220907';
'BU02220908';
'BU02220909';
'BU02220910';
'BU02220911';
'BU02221101';
'BU02221102';
'BU02221103';
'BU02221104';
'BU02221105';
'BU02221106';
'BU02221107';
'BU02223101';
'BU02223102';
'BU02223103';
'BU02223104';
'BU02223105';
'BU02223106';
'BU02223107';
'BU02223108';
'BU02223109';
'BU02223110';
'BU02223111';
'BU02250001';
'BU02250002';
'BU02250003';
'BU02250004';
'BU02250005';
'BU02250006';
'BU02250101';
'BU02250102';
'BU02250201';
'BU02250202';
'BU02250203';
'BU02250301';
'BU02250302';
'BU02250303';
'BU02250401';
'BU02250402';
'BU02250403';
'BU02260101';
'BU02260201';
'BU02260301';
'BU02260302';
'BU02260303';
'BU02260304';
'BU02260305';
'BU02260306';
'BU02260307';
'BU02260308';
'BU02260401';
'BU02260402';
'BU02260501';
'BU02260601';
'BU02280101';
'BU02280102';
'BU02280103';
'BU02280104';
'BU02280105';
'BU02280201';
'BU02280202';
'BU02280203';
'BU02280204';
'BU02280205';
'BU02280206';
'BU02280301';
'BU02280302';
'BU02280303';
'BU02280305';
'BU02280306';
'BU02280307';
'BU02280401';
'BU02280402';
'BU02280403';
'BU02280501';
'BU02281001';
'BU02281002';
'BU02281003';
'BU02281004';
'BU02281101';
'BU02281102';
'BU02281103';
'BU02281201';
'BU02281202';
'BU02281203';
'BU02281204';
'BU02281301';
'BU02281302';
'BU02281303';
'BU02281304';
'BU02281305';
'BU02281306';
'BU02282031';
'BU02282032';
'BU02282051';
'BU02283001';
'BU02283002';
'BU02283003';
'BU02283004';
'BU02283031';
'BU02283051';
'BU02284001';
'BU02284002';
'BU02284003';
'BU02284031';
'BU02284032';
'BU02284033';
'BU02284034';
'BU02284051';
'BU02285001';
'BU02285031';
'BU02286001';
'BU02286031';
'BU02287001';
'BU02287002';
'BU02287031';
'BU02287051';
'BU02288001';
'BU02288031';
'BU02288051';
'BU02289001';
'BU02289031';
'BU02289051';
'BU02289052';
'BU02289053';
'BU02300100';
'BU02300101';
'BU02300102';
'BU02300103';
'BU02300104';
'BU02300105';
'BU02300108';
'BU02300109';
'BU02300201';
'BU02300202';
'BU02300203';
'BU02300207';
'BU02300209';
'BU02300300';
'BU02300304';
'BU02300306';
'BU02300308';
'BU02320000';
'BU02320001';
'BU02320002';
'BU02320003';
'BU02320004';
'BU02320005';
'BU02320006';
'BU02320007';
'BU02320008';
'BU02320009';
'BU02320010';
'BU02320011';
'BU02320012';
'BU02320100';
'BU02320101';
'BU02320200';
'BU02320201';
'BU02320202';
'BU02320203';
'BU02320204';
'BU02320205';
'BU02320206';
'BU02320207';
'BU02320208';
'BU02320209';
'BU02320210';
'BU02320211';
'BU02320300';
'BU02320301';
'BU02330000';
'BU02330001';
'BU02330002';
'BU02330003';
'BU02330004';
'BU02330005';
'BU02330006';
'BU02330007';
'BU02330008';
'BU02330009';
'BU02330100';
'BU02330105';
'BU02330106';
'BU02330107';
'BU02330108';
'BU02330109';
'BU02430101';
'BU02430102';
'BU02430201';
'BU02430202';
'BU02430203';
'BU02430204';
'BU02430301';
'BU02430302';
'BU02430401';
'BU02430402';
'BU02430501';
'BU02430502';
'BU02430503';
'BU02430504';
'BU02430601';
'BU02430602';
'BU02430701';
'BU02430702';
'BU02430801';
'BU02430802';
'BU02430803';
'BU02430804';
'BU02430805';
'BU02430806';
'BU02430807';
'BU02430808';
'BU02430901';
'BU02430902';
'BU02431001';
'BU02431002';
'BU02431003';
'BU02431004';
'BU02431005';
'BU02431006';
'BU02431101';
'BU02431102';
'BU02431103';
'BU02431104';
'BU02431201';
'BU02431202';
'BU02431203';
'BU02431204';
'BU02431205';
'BU02431206';
'BU02431207';
'BU02431208';
'BU02431209';
'BU02431210';
'BU02431211';
'BU02431212';
'BU02431301';
'BU02431302';
'BU02431303';
'BU02431401';
'BU02431402';
'BU02431403';
'BU02431501';
'BU02431502';
'BU02431503';
'BU02431504';
'BU02431505';
'BU02431506';
'BU02431601';
'BU02440000';
'BU02440001';
'BU02440002';
'BU02440003';
'BU02440004';
'BU02440005';
'BU02440008';
'BU02440009';
'BU02440108';
'BU02440109';
'BU02460000';
'BU02460001';
'BU02460002';
'BU02460003';
'BU02460004';
'BU02460005';
'BU02460006';
'BU02460007';
'BU02460008';
'BU02460009';
'BU02460100';
'BU02460106';
'BU02460107';
'BU02460108';
'BU02460109';
'BU02520000';
'BU02520001';
'BU02520002';
'BU02520003';
'BU02520004';
'BU02520005';
'BU02520006';
'BU02520007';
'BU02520008';
'BU02520009';
'BU02520100';
'BU02520101';
'BU02520103';
'BU02520104';
'BU02520105';
'BU02520106';
'BU02520107';
'BU02520108';
'BU02520109';
'BU02620000';
'BU02620001';
'BU02620002';
'BU02620003';
'BU02620004';
'BU02620005';
'BU02620006';
'BU02620100';
'BU02620106';
'BU02620107';
'BU02620108';
'BU02620109';
'BU02620200';
'BU02620201';
'BU02620205';
'BU02620206';
'BU02620207';
'BU02620208';
'BU02620209';
'BU02620300';
'BU02620307';
'BU02620308';
'BU02620309';
'BU02620400';
'BU02620401';
'BU02620402';
'BU02620406';
'BU02620407';
'BU02620408';
'BU02620409';
'BU02620500';
'BU02620501';
'BU02620506';
'BU02620507';
'BU02620508';
'BU02620509';
'BU02630000';
'BU02630001';
'BU02630002';
'BU02630003';
'BU02630006';
'BU02630007';
'BU02630008';
'BU02630009';
'BU02630010';
'BU02630100';
'BU02630101';
'BU02630102';
'BU02630108';
'BU02630109';
'BU02630200';
'BU02630208';
'BU02630209';
'BU02630300';
'BU02630301';
'BU02630309';
'BU02630400';
'BU02630401';
'BU02630408';
'BU02630409';
'BU02670101';
'BU02670102';
'BU02670103';
'BU02670104';
'BU02670105';
'BU02670106';
'BU02670107';
'BU02670108';
'BU02670109';
'BU02670110';
'BU02670111';
'BU02670112';
'BU02670113';
'BU02670114';
'BU02670115';
'BU02670116';
'BU02670117';
'BU02670118';
'BU02670201';
'BU02670202';
'BU02670203';
'BU02670204';
'BU02670300';
'BU02670301';
'BU02670302';
'BU02670401';
'BU02670402';
'BU02670500';
'BU02670501';
'BU02670502';
'BU02670503';
'BU02670504';
'BU02670505';
'BU02680100';
'BU02680101';
'BU02680202';
'BU02680203';
'BU02680204';
'BU02680205';
'BU02680206';
'BU02680207';
'BU02680208';
'BU02680209';
'BU02680320';
'BU02680321';
'BU02680422';
'BU02680423';
'BU02680424';
'BU02680425';
'BU02680510';
'BU02680511';
'BU02680512';
'BU02680513';
'BU02680517';
'BU02680614';
'BU02680615';
'BU02680616';
'BU02680618';
'BU02680731';
'BU02680732';
'BU02680733';
'BU02680734';
'BU02680735';
'BU02680736';
'BU02680737';
'BU02680738';
'BU02680739';
'BU02680840';
'BU02680841';
'BU02680842';
'BU02680843';
'BU02680847';
'BU02680848';
'BU02680849';
'BU02680950';
'BU02680960';
'BU02680970';
'BU02690000';
'BU02690001';
'BU02690002';
'BU02690004';
'BU02690005';
'BU02690006';
'BU02690007';
'BU02690008';
'BU02690009';
'BU02690100';
'BU02690101';
'BU02690102';
'BU02690103';
'BU02690104';
'BU02690105';
'BU02690106';
'BU02690107';
'BU02690108';
'BU02690109';
'BU02690110';
'BU02690200';
'BU02690201';
'BU02690203';
'BU02690208';
'BU02690209';
'BU02690210';
'BU02730000';
'BU02730001';
'BU02730002';
'BU02730003';
'BU02730004';
'BU02730005';
'BU02730006';
'BU02730007';
'BU02730008';
'BU02730009';
'BU02730100';
'BU02730108';
'BU02730109';
'BU02740101';
'BU02740102';
'BU02740103';
'BU02740104';
'BU02740105';
'BU02740106';
'BU02740201';
'BU02740202';
'BU02740203';
'BU02740204';
'BU02740205';
'BU02740206';
'BU02740207';
'BU02740301';
'BU02740302';
'BU02740303';
'BU02740304';
'BU02740305';
'BU02740306';
'BU02740401';
'BU02740402';
'BU02740403';
'BU02740501';
'BU02740502';
'BU02740503';
'BU02740504';
'BU02740601';
'BU02740602';
'BU02740603';
'BU02740604';
'BU02740701';
'BU02740702';
'BU02740703';
'BU02740801';
'BU02740802';
'BU02740803';
'BU02740901';
'BU02740902';
'BU02741001';
'BU02741002';
'BU02741003';
'BU02741004';
'BU02741005';
'BU02741101';
'BU02741102';
'BU02741103';
'BU02741104';
'BU02741105';
'BU02741201';
'BU02741202';
'BU02741203';
'BU02741204';
'BU02741205';
'BU02741206';
'BU02750000';
'BU02750001';
'BU02750002';
'BU02750003';
'BU02750004';
'BU02750005';
'BU02750007';
'BU02750008';
'BU02750009';
'BU02750010';
'BU02750011';
'BU02750100';
'BU02750101';
'BU02750102';
'BU02750103';
'BU02750106';
'BU02750107';
'BU02750108';
'BU02750200';
'BU02750201';
'BU02750202';
'BU02750208';
'BU02750209';
'BU02770000';
'BU02770009';
'BU02790000';
'BU02790008';
'BU02790009';
'BU02810000';
'BU02810001';
'BU02810002';
'BU02810003';
'BU02810004';
'BU02810005';
'BU02810006';
'BU02810007';
'BU02810009';
'BU02810010';
'BU02810011';
'BU02810100';
'BU02810101';
'BU02810102';
'BU02810103';
'BU02810104';
'BU02810107';
'BU02810108';
'BU02810109';
'BU02810200';
'BU02810201';
'BU02810208';
'BU02810209';
'BU02810300';
'BU02810301';
'BU02810302';
'BU02810303';
'BU02810304';
'BU02810305';
'BU02810306';
'BU02850000';
'BU02850001';
'BU02850002';
'BU02850005';
'BU02850006';
'BU02850007';
'BU02850008';
'BU02850009';
'BU02850100';
'BU02850101';
'BU02850102';
'BU02850103';
'BU02850104';
'BU02850105';
'BU02850106';
'BU02850107';
'BU02850108';
'BU02850109';
'BU02850200';
'BU02850201';
'BU02850202';
'BU02850203';
'BU02850205';
'BU02850206';
'BU02850207';
'BU02850208';
'BU02850209';
'BU02850300';
'BU02850301';
'BU02850308';
'BU02850309';
'BU02890101';
'BU02890102';
'BU02890103';
'BU02890104';
'BU02890201';
'BU02890202';
'BU02890301';
'BU02890302';
'BU02890401';
'BU02890402';
'BU02890501';
'BU02890502';
'BU02890503';
'BU02890504';
'BU02890601';
'BU02890602';
'BU02890603';
'BU02890604';
'BU02890701';
'BU02890702';
'BU02890801';
'BU02890802';
'BU02890901';
'BU02890902';
'BU02891001';
'BU02891002';
'BU02891003';
'BU02891101';
'BU02891201';
'BU02891202';
'BU02891203';
'BU02891204';
'BU02891205';
'BU02930000';
'BU02930001';
'BU02930002';
'BU02930003';
'BU02930004';
'BU02930009';
'BU02940000';
'BU02940001';
'BU02940002';
'BU02940003';
'BU02940004';
'BU02940100';
'BU02940101';
'BU02940102';
'BU02940103';
'BU02940104';
'BU02940105';
'BU02940106';
'BU02940107';
'BU02940108';
'BU02940109';
'BU02940120';
'BU02940121';
'BU02960000';
'BU02960001';
'BU02960002';
'BU02960100';
'BU02960101';
'BU02960102';
'BU02960103';
'BU02960104';
'BU02960105';
'BU02960106';
'BU02960107';
'BU02960108';
'BU02960109';
'BU02960110';
'BU02960111';
'BU02960112';
'BU02960113';
'BU02960114';
'BU02960115';
'BU02960116';
'BU02960117';
'BU02960118';
'BU02960119';
'BU02960120';
'BU02960121';
'BU02960122';
'BU02960123';
'BU02960124';
'BU02960125';
'BU02960126';
'BU02960127';
'BU02960128';
'BU02960129';
'BU02960130';
'BU02960131';
'BU02960132';
'BU02960133';
'BU02960134';
'BU02960135';
'BU02960136';
'BU02960137';
'BU02960138';
'BU02960200';
'BU02960201';
'BU02960300';
'BU02960301';
'BU02960400';
'BU02960401';
'BU02960402';
'BU02960500';
'BU02960501';
'BU02960600';
'BU02960601';
'BU02960700';
'BU02960701';
'BU02960702';
'BU02960800';
'BU02960801';
'BU02960802';
'BU02960803';
'BU02970000';
'BU02970001';
'BU02970002';
'BU02970007';
'BU02970008';
'BU02970009';
'BU02970100';
'BU02970101';
'BU02970102';
'BU02970103';
'BU02970104';
'BU02970105';
'BU02970106';
'BU02970107';
'BU02970108';
'BU02970109';
'BU02970200';
'BU02970201';
'BU02970202';
'BU02970203';
'BU02970204';
'BU02970207';
'BU02970208';
'BU02970209';
'BU02970300';
'BU02970301';
'BU02970309';
'BU02990000';
'BU02990001';
'BU02990002';
'BU02990003';
'BU02990004';
'BU02990005';
'BU02990006';
'BU02990007';
'BU02990008';
'BU02990009';
'BU02990010';
'BU02990011';
'BU02990012';
'BU02990013';
'BU02990014';
'BU02990015';
'BU02990016';
'BU02990017';
'BU02990018';
'BU02990100';
'BU02990101';
'BU02990102';
'BU02990200';
'BU02990201';
'BU02990300';
'BU02990301';
'BU02990302';
'BU02990400';
'BU02990500';
'BU02990600';
'BU02990601';
'BU02990700';
'BU02990701';
'BU02990800';
'BU02990801';
'BU02990900';
'BU02991000';
'BU02991001';
'BU02991100';
'BU02991101';
'BU03010000';
'BU03010001';
'BU03010002';
'BU03010003';
'BU03010004';
'BU03010100';
'BU03010101';
'BU03010102';
'BU03010103';
'BU03010104';
'BU03010105';
'BU03010106';
'BU03010200';
'BU03010201';
'BU03010202';
'BU03010203';
'BU03010300';
